sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
Male,35,African-American,0,0,0,0,F,No
Male,34,Hispanic,0,0,0,2,F,Yes
Male,41,Asian,0,0,0,2,F,Yes
Female,40,African-American,0,0,0,7,M,No
Male,23,African-American,0,0,0,1,F,Yes
Male,23,African-American,0,0,0,3,F,Yes
Male,28,African-American,0,0,0,2,M,No
Male,21,Hispanic,0,0,0,0,F,Yes
Male,46,Caucasian,0,0,1,2,M,No
Male,56,African-American,0,0,0,1,F,No
Male,41,African-American,0,0,0,19,F,No
Male,40,Hispanic,0,0,0,8,F,Yes
Male,30,Hispanic,0,0,0,5,F,Yes
Male,24,African-American,0,0,0,1,M,Yes
Male,25,African-American,0,0,1,7,F,No
Female,33,Caucasian,0,0,0,0,M,No
Male,48,Caucasian,0,0,0,2,M,No
Male,33,African-American,0,0,0,11,F,Yes
Male,25,Hispanic,0,0,0,0,F,No
Male,25,Caucasian,0,0,0,6,F,Yes
Male,58,African-American,0,0,0,38,F,Yes
Male,30,African-American,0,1,1,7,F,Yes
Male,37,Hispanic,0,0,0,0,F,Yes
Female,43,Caucasian,0,0,0,7,F,No
Male,32,Caucasian,0,0,0,0,F,No
Male,33,Other,0,0,0,3,F,No
Male,39,Other,0,1,0,4,F,Yes
Male,49,Caucasian,0,0,0,4,F,No
Male,24,Caucasian,0,0,0,0,F,No
Male,26,African-American,0,0,0,1,F,No
Male,42,Caucasian,0,0,0,0,F,No
Male,22,African-American,0,0,0,1,F,Yes
Male,36,Hispanic,0,0,0,0,F,No
Male,29,Caucasian,0,0,1,7,M,Yes
Male,39,Caucasian,0,0,0,0,M,No
Male,27,African-American,0,2,1,13,F,Yes
Male,38,Caucasian,0,0,0,2,F,Yes
Male,20,Caucasian,0,0,0,0,F,Yes
Male,25,African-American,2,0,0,4,F,Yes
Male,53,Caucasian,0,0,0,0,M,No
Female,27,African-American,0,0,0,0,M,Yes
Male,21,Other,0,0,0,0,F,Yes
Male,50,Caucasian,0,0,0,1,M,Yes
Male,41,African-American,0,0,0,4,F,No
Male,34,African-American,0,0,0,4,F,Yes
Male,22,Caucasian,0,0,2,5,F,Yes
Male,22,Caucasian,0,0,2,0,F,Yes
Male,25,African-American,0,0,0,2,F,No
Male,42,African-American,0,0,0,1,F,Yes
Female,27,Caucasian,0,0,0,2,F,No
Male,51,Other,0,0,0,2,F,No
Male,33,African-American,0,0,0,23,F,Yes
Male,24,African-American,0,0,1,0,F,No
Male,37,African-American,0,0,0,4,F,No
Male,37,Caucasian,0,0,0,0,M,No
Female,27,Other,0,0,0,0,M,No
Male,21,Other,0,0,0,0,F,No
Male,35,African-American,0,0,0,1,F,Yes
Female,24,Caucasian,0,0,0,0,F,No
Male,21,Other,1,0,0,1,F,No
Male,49,Caucasian,0,0,0,2,M,No
Male,38,African-American,0,0,0,9,F,No
Male,61,Other,0,0,0,0,M,No
Female,30,African-American,0,0,0,0,M,No
Male,22,African-American,0,0,0,3,F,No
Male,25,African-American,0,0,0,0,F,Yes
Female,30,Hispanic,0,0,0,3,M,Yes
Male,52,Caucasian,0,0,0,0,M,No
Male,26,Caucasian,0,0,0,0,F,No
Male,26,Other,0,0,0,0,M,No
Male,29,African-American,0,1,0,6,F,No
Male,45,Caucasian,0,0,0,9,F,Yes
Male,20,African-American,0,0,0,0,F,Yes
Male,29,African-American,0,0,0,4,F,No
Male,43,Caucasian,0,0,0,1,F,Yes
Male,26,Caucasian,0,0,0,2,F,No
Female,46,African-American,0,0,0,4,F,No
Female,46,African-American,0,0,0,0,F,No
Male,39,Caucasian,0,0,0,8,F,No
Male,29,African-American,0,0,0,12,F,Yes
Male,41,Caucasian,0,0,0,0,M,No
Male,29,African-American,0,0,1,11,F,Yes
Female,25,African-American,0,0,0,5,F,No
Male,23,African-American,1,0,0,2,F,No
Female,46,African-American,0,0,0,1,F,Yes
Male,30,Caucasian,0,0,0,0,M,No
Male,34,Caucasian,0,0,0,1,F,No
Male,70,Caucasian,0,0,0,11,F,Yes
Male,52,Caucasian,0,0,0,2,F,No
Male,51,African-American,0,0,0,4,M,No
Female,45,Native-American,0,0,0,15,F,Yes
Male,55,African-American,0,0,0,21,F,Yes
Female,49,Caucasian,0,0,0,1,F,No
Female,26,African-American,0,0,0,9,M,Yes
Female,47,Caucasian,0,0,0,0,F,No
Male,27,African-American,0,0,0,0,M,No
Male,25,Caucasian,0,2,0,5,M,Yes
Male,21,African-American,0,1,0,1,F,Yes
Male,37,African-American,0,0,1,26,F,Yes
Male,21,African-American,0,0,0,1,F,Yes
Male,21,African-American,0,0,0,0,F,No
Male,25,African-American,0,0,0,4,F,Yes
Female,27,African-American,0,0,0,3,F,Yes
Male,30,Caucasian,0,0,0,3,F,Yes
Male,70,Caucasian,0,0,0,0,M,No
Male,37,Caucasian,0,0,0,11,F,Yes
Male,46,African-American,0,0,0,5,F,Yes
Male,40,Other,0,0,0,4,M,Yes
Male,20,African-American,1,0,0,1,F,Yes
Male,43,African-American,0,0,0,18,F,Yes
Male,38,African-American,0,0,0,15,F,No
Male,29,African-American,0,0,0,0,F,No
Male,37,African-American,0,0,0,8,M,Yes
Male,38,Hispanic,0,0,0,3,F,No
Female,27,Caucasian,0,0,0,0,F,No
Female,20,Other,0,0,0,0,M,Yes
Male,44,Hispanic,0,0,0,0,M,No
Male,31,Caucasian,0,0,0,6,M,No
Male,29,African-American,0,0,0,3,F,Yes
Male,48,Caucasian,0,0,0,13,F,Yes
Female,30,African-American,0,0,0,0,M,No
Female,25,Caucasian,0,0,0,2,F,Yes
Male,40,African-American,0,0,0,3,F,No
Female,49,Caucasian,0,0,0,3,F,No
Male,33,Caucasian,0,0,0,1,M,No
Male,26,Caucasian,0,0,0,5,F,Yes
Male,31,Hispanic,0,1,0,1,M,No
Male,61,Caucasian,0,0,0,1,M,No
Male,30,Caucasian,0,0,0,2,F,No
Male,62,Caucasian,0,0,0,0,M,No
Female,27,Caucasian,0,0,0,4,M,Yes
Male,48,Caucasian,0,0,0,9,F,No
Female,40,Caucasian,0,0,0,0,F,No
Male,24,Caucasian,0,0,0,0,F,No
Male,22,African-American,0,0,0,0,F,Yes
Male,30,African-American,0,0,0,4,M,Yes
Male,63,Caucasian,0,0,0,0,M,No
Male,46,Hispanic,0,0,0,0,M,No
Male,33,African-American,0,0,0,4,F,No
Female,21,African-American,1,0,0,1,F,Yes
Male,43,Caucasian,0,0,0,0,M,Yes
Male,26,African-American,0,0,0,3,F,Yes
Male,51,African-American,0,0,0,1,F,No
Male,39,Caucasian,0,0,0,3,F,Yes
Female,30,Hispanic,0,0,0,0,M,Yes
Male,32,African-American,0,0,0,14,F,Yes
Male,22,African-American,0,0,0,0,M,No
Male,59,Caucasian,0,0,0,0,F,No
Male,38,African-American,0,5,0,37,M,Yes
Male,23,African-American,0,0,0,2,F,No
Male,42,African-American,0,0,0,0,M,Yes
Male,20,African-American,1,0,0,1,F,Yes
Male,38,African-American,0,0,0,2,F,Yes
Female,34,Caucasian,0,0,0,2,F,No
Female,36,African-American,0,0,0,7,F,Yes
Male,35,Caucasian,0,0,0,7,F,Yes
Male,36,African-American,0,0,0,0,M,Yes
Male,31,African-American,0,0,0,1,F,No
Female,28,African-American,0,0,0,3,F,Yes
Male,28,African-American,0,0,0,1,F,Yes
Male,60,Caucasian,0,0,0,3,F,No
Male,43,African-American,0,0,0,0,F,No
Male,40,African-American,0,0,0,1,F,No
Male,31,African-American,0,2,0,15,F,Yes
Male,54,African-American,0,0,0,6,F,Yes
Male,26,African-American,0,0,0,1,F,No
Male,24,African-American,0,0,0,17,F,Yes
Male,41,Hispanic,0,0,0,0,F,Yes
Male,21,African-American,0,0,1,1,F,Yes
Female,29,Hispanic,0,0,0,1,F,Yes
Male,22,African-American,0,0,1,0,F,No
Male,52,Hispanic,0,0,0,9,F,Yes
Female,40,Other,0,0,0,0,F,No
Female,37,Caucasian,0,0,0,0,F,No
Male,21,Other,0,0,0,1,F,No
Female,45,African-American,0,0,0,1,F,No
Male,29,African-American,0,0,0,1,M,Yes
Male,46,African-American,0,0,0,10,F,Yes
Male,21,Caucasian,0,1,2,1,F,No
Male,50,African-American,1,0,0,7,M,No
Male,35,Caucasian,0,0,0,6,F,Yes
Male,52,African-American,0,0,0,1,M,Yes
Male,48,Caucasian,0,0,0,0,M,No
Female,29,African-American,0,0,3,9,M,Yes
Male,48,Caucasian,0,0,0,0,M,No
Male,31,African-American,0,0,0,10,F,Yes
Male,21,Caucasian,0,0,0,3,F,Yes
Male,32,Other,0,0,0,0,F,Yes
Male,47,African-American,0,0,0,0,M,No
Male,62,African-American,0,0,0,1,M,No
Male,21,African-American,1,2,2,3,F,Yes
Male,35,African-American,3,0,0,13,F,No
Male,46,African-American,0,0,0,3,M,Yes
Male,34,African-American,0,0,0,5,F,Yes
Male,52,African-American,0,0,0,2,F,No
Female,39,African-American,0,1,0,7,F,No
Male,21,Caucasian,0,0,0,0,M,Yes
Male,53,Caucasian,0,0,0,1,M,No
Female,19,Caucasian,0,0,0,0,F,Yes
Male,22,African-American,0,0,0,0,M,No
Male,45,African-American,0,0,0,1,F,No
Female,27,Caucasian,0,0,0,0,F,No
Male,25,Caucasian,0,0,0,0,M,No
Male,30,Caucasian,0,0,0,0,F,Yes
Male,31,African-American,0,0,0,2,F,Yes
Male,28,Caucasian,0,0,0,3,F,No
Male,36,African-American,0,0,0,3,M,Yes
Male,27,African-American,0,0,0,7,F,Yes
Male,42,African-American,0,0,0,1,F,No
Male,35,Caucasian,0,0,0,0,F,Yes
Female,33,Caucasian,0,0,0,2,F,No
Male,24,Hispanic,1,0,0,6,F,Yes
Male,25,African-American,0,1,0,21,F,Yes
Female,42,Caucasian,0,0,0,0,M,No
Male,21,African-American,0,0,0,0,F,Yes
Female,28,African-American,0,0,0,0,M,No
Male,27,African-American,0,0,0,25,F,Yes
Female,21,Caucasian,0,0,0,0,F,No
Male,26,Caucasian,0,0,0,0,M,Yes
Male,36,Caucasian,0,0,0,0,F,No
Male,23,African-American,0,0,0,1,M,Yes
Male,49,Caucasian,0,0,0,0,F,Yes
Male,29,African-American,0,0,0,11,F,Yes
Male,44,Caucasian,0,0,0,0,F,Yes
Male,28,Caucasian,0,0,0,1,M,No
Male,27,African-American,0,0,0,2,M,Yes
Female,35,African-American,0,0,0,12,F,Yes
Male,36,African-American,0,0,0,19,M,Yes
Male,46,Caucasian,0,0,0,2,M,No
Male,34,African-American,0,0,0,3,F,No
Male,45,African-American,0,0,0,15,F,Yes
Male,28,African-American,0,0,0,9,F,Yes
Female,25,African-American,0,0,0,1,F,No
Male,21,African-American,0,1,0,1,M,No
Male,48,African-American,0,0,0,1,F,No
Male,37,Caucasian,0,0,0,1,M,No
Male,24,African-American,0,0,0,3,F,Yes
Male,37,Caucasian,0,0,0,1,M,Yes
Male,39,Caucasian,0,0,0,1,F,No
Male,24,Caucasian,0,0,1,1,F,Yes
Male,49,Other,0,0,0,2,F,No
Male,35,African-American,0,0,0,3,F,Yes
Male,23,African-American,0,0,0,1,F,Yes
Male,36,Caucasian,0,0,0,4,F,Yes
Male,43,Caucasian,0,0,0,5,F,No
Male,28,African-American,0,0,0,6,M,Yes
Female,21,African-American,1,0,0,4,F,Yes
Male,53,African-American,0,0,0,1,M,No
Female,27,African-American,0,0,0,2,M,Yes
Male,39,Caucasian,0,0,0,0,M,No
Male,47,African-American,0,0,0,22,F,Yes
Male,28,African-American,0,0,0,4,F,Yes
Male,49,Caucasian,0,0,0,7,F,No
Male,36,Caucasian,0,0,0,2,F,No
Female,24,African-American,0,0,0,1,F,No
Male,35,Hispanic,0,0,0,0,M,No
Male,23,African-American,0,0,0,3,F,No
Male,26,African-American,0,0,0,2,F,No
Male,31,African-American,0,0,0,7,F,Yes
Female,30,African-American,0,3,2,14,F,Yes
Male,25,Caucasian,0,0,0,2,M,No
Male,24,African-American,0,0,0,6,F,Yes
Male,34,Hispanic,0,0,0,1,F,Yes
Male,26,African-American,0,0,0,2,M,No
Male,26,African-American,0,0,0,7,M,No
Male,60,Hispanic,0,0,0,0,F,No
Female,20,African-American,0,0,0,0,F,No
Male,36,Caucasian,1,0,0,10,M,Yes
Male,23,Caucasian,0,0,0,0,F,No
Male,26,African-American,0,0,0,5,F,Yes
Male,40,Caucasian,0,0,0,4,M,No
Male,28,Other,0,0,0,1,F,Yes
Male,49,Hispanic,0,0,0,1,F,Yes
Male,46,African-American,0,0,0,8,F,Yes
Male,19,African-American,0,1,0,1,F,Yes
Male,53,Caucasian,0,0,0,1,F,No
Male,56,Caucasian,0,0,0,5,F,No
Female,24,African-American,0,0,0,0,F,No
Male,31,Hispanic,0,0,0,0,F,No
Female,33,Caucasian,0,0,0,2,F,No
Male,26,Caucasian,0,3,0,8,F,Yes
Male,56,Caucasian,0,0,0,1,M,No
Male,32,Caucasian,0,0,0,2,F,No
Male,25,Caucasian,0,0,0,0,F,Yes
Male,21,African-American,0,0,0,1,F,No
Male,38,African-American,0,0,0,3,F,No
Male,23,Caucasian,0,0,0,0,F,No
Male,67,African-American,0,0,0,4,M,No
Male,20,Caucasian,0,0,1,0,F,Yes
Female,39,Caucasian,0,0,0,4,F,Yes
Male,24,African-American,0,0,0,1,F,Yes
Male,23,Hispanic,0,0,0,0,F,No
Male,49,African-American,0,0,0,3,F,No
Male,31,African-American,0,0,0,7,F,Yes
Male,20,African-American,0,0,0,1,F,Yes
Male,28,Caucasian,0,0,0,0,M,No
Male,67,Caucasian,0,0,0,3,F,No
Male,33,Hispanic,0,0,0,0,F,No
Male,20,Hispanic,1,0,0,1,F,Yes
Male,40,Caucasian,0,0,0,4,F,No
Male,52,African-American,0,0,0,0,F,No
Male,45,African-American,0,0,0,17,F,Yes
Male,27,African-American,0,0,1,8,F,Yes
Male,22,Caucasian,0,0,0,1,F,No
Male,36,Caucasian,0,0,0,9,F,No
Male,40,Caucasian,0,0,0,0,M,Yes
Male,30,Caucasian,0,0,0,1,M,Yes
Male,42,African-American,0,0,0,1,F,No
Male,24,African-American,0,0,1,2,F,Yes
Male,46,Caucasian,0,0,0,4,F,No
Male,38,African-American,0,0,0,4,F,No
Male,39,Hispanic,0,0,0,2,F,Yes
Female,32,Hispanic,0,0,0,0,M,Yes
Male,26,Caucasian,0,0,0,0,M,No
Male,54,Caucasian,0,0,0,1,M,Yes
Male,27,Hispanic,0,0,0,2,F,No
Male,61,Caucasian,0,0,0,1,F,No
Male,51,African-American,0,0,0,1,M,Yes
Male,57,Caucasian,0,0,0,0,F,No
Male,24,Caucasian,0,0,3,3,M,Yes
Male,34,African-American,0,0,0,1,F,No
Male,27,Hispanic,0,0,0,1,F,No
Female,28,African-American,0,0,0,10,M,Yes
Male,35,African-American,0,0,0,10,M,Yes
Male,30,African-American,0,0,0,6,F,Yes
Male,53,Other,0,0,0,1,F,No
Male,44,African-American,0,0,0,0,F,No
Male,57,Caucasian,0,0,0,3,M,Yes
Male,61,Caucasian,0,0,0,10,F,No
Male,26,African-American,0,0,0,1,F,Yes
Male,48,African-American,1,0,0,10,F,Yes
Male,42,African-American,0,0,0,4,M,No
Male,38,Caucasian,0,0,0,10,F,Yes
Male,39,African-American,0,0,0,4,F,No
Female,53,Caucasian,0,0,0,0,M,No
Male,26,African-American,0,0,0,3,M,No
Male,22,African-American,0,0,0,1,F,Yes
Male,50,Caucasian,0,0,0,0,F,No
Male,44,Caucasian,3,0,0,16,M,No
Male,24,African-American,0,1,3,4,F,Yes
Male,21,African-American,0,0,0,0,F,Yes
Male,50,Caucasian,0,0,0,0,F,No
Female,36,Caucasian,0,0,0,0,M,No
Male,39,Caucasian,0,0,0,0,F,No
Female,24,African-American,0,0,0,2,F,No
Female,54,African-American,0,0,0,7,F,No
Male,29,African-American,0,0,0,0,M,No
Male,26,Caucasian,0,0,0,0,M,No
Male,41,African-American,0,0,0,3,F,Yes
Male,23,African-American,0,0,0,1,F,Yes
Male,34,Caucasian,0,0,0,0,M,No
Male,31,Caucasian,0,0,0,11,F,Yes
Male,20,African-American,0,0,0,0,F,No
Male,49,African-American,0,0,0,10,F,Yes
Male,26,African-American,0,0,0,4,F,Yes
Male,28,African-American,0,0,0,1,F,Yes
Male,26,African-American,0,0,0,0,F,No
Male,55,African-American,0,0,0,1,F,No
Male,22,African-American,0,0,0,0,M,No
Female,26,African-American,0,0,0,0,M,No
Male,56,Other,0,0,0,0,M,No
Male,66,Caucasian,0,0,0,1,F,No
Male,46,Other,0,0,0,2,F,No
Male,58,African-American,0,0,0,16,F,Yes
Male,28,African-American,0,0,0,4,F,No
Male,33,African-American,0,0,0,8,F,No
Female,31,African-American,0,0,0,0,M,No
Male,26,African-American,0,0,0,1,M,No
Male,35,African-American,0,0,0,4,M,No
Female,41,Caucasian,0,0,0,12,F,Yes
Male,34,Caucasian,0,0,0,0,M,No
Male,33,Other,0,0,0,0,F,No
Female,32,African-American,0,0,0,0,F,No
Male,37,African-American,0,0,0,9,F,Yes
Male,50,African-American,0,0,0,1,F,No
Male,35,Caucasian,0,0,0,1,F,No
Female,47,Caucasian,0,0,0,0,M,Yes
Female,52,African-American,0,0,0,8,F,No
Male,26,African-American,0,1,2,5,F,Yes
Male,36,African-American,0,0,0,1,M,Yes
Male,45,African-American,0,0,0,13,F,Yes
Male,19,Other,0,0,0,0,M,Yes
Male,41,African-American,0,0,0,8,F,Yes
Male,24,African-American,0,0,0,0,M,No
Male,21,African-American,0,1,0,1,F,No
Male,54,Caucasian,0,0,0,0,M,No
Male,49,Caucasian,0,0,0,0,F,No
Male,42,Caucasian,0,0,0,1,F,No
Male,21,African-American,0,0,0,1,F,Yes
Male,61,African-American,0,0,0,30,F,No
Male,46,Caucasian,0,0,0,5,F,Yes
Male,74,Caucasian,0,0,0,0,M,No
Female,38,Hispanic,0,0,0,0,F,No
Male,75,Caucasian,0,0,0,2,M,No
Female,39,African-American,0,0,0,1,F,No
Female,38,African-American,0,0,0,0,F,No
Male,19,African-American,1,0,1,1,F,Yes
Male,28,Caucasian,0,0,0,0,F,Yes
Male,53,African-American,0,0,0,2,F,No
Male,25,African-American,0,0,0,1,F,Yes
Male,53,Caucasian,0,0,0,1,M,No
Male,53,African-American,0,0,0,4,F,No
Male,23,African-American,0,1,0,2,F,No
Male,55,Caucasian,0,0,0,33,F,Yes
Female,64,Caucasian,0,0,0,1,F,No
Male,23,African-American,0,0,0,1,M,Yes
Male,38,Hispanic,0,0,0,1,M,No
Male,23,African-American,0,0,2,4,F,Yes
Female,41,Hispanic,0,0,0,0,F,No
Male,53,Other,0,0,0,0,M,No
Male,34,African-American,0,0,0,0,F,No
Male,24,Hispanic,0,0,0,0,F,Yes
Male,26,African-American,0,0,0,1,M,No
Male,44,Caucasian,0,0,0,4,F,No
Female,27,Caucasian,0,0,0,0,F,No
Male,28,Caucasian,0,0,0,14,F,No
Male,55,Caucasian,0,0,0,1,M,No
Female,22,African-American,0,0,0,2,F,No
Male,36,African-American,0,0,0,15,F,No
Male,29,African-American,0,0,0,6,F,Yes
Male,23,African-American,0,0,0,1,F,No
Male,56,African-American,0,0,0,1,M,No
Male,27,Caucasian,0,0,0,2,F,Yes
Male,37,Caucasian,0,0,0,1,M,No
Male,32,African-American,0,0,0,1,F,Yes
Male,41,African-American,2,0,0,18,M,Yes
Male,22,African-American,0,0,0,1,F,Yes
Male,37,Caucasian,0,0,0,1,F,Yes
Male,45,African-American,0,0,0,3,M,No
Female,31,African-American,0,0,0,14,F,No
Male,42,African-American,0,0,0,7,F,Yes
Male,26,African-American,0,2,2,20,F,Yes
Male,33,Caucasian,0,0,0,0,F,Yes
Male,22,Caucasian,0,0,0,0,M,Yes
Male,32,Caucasian,0,0,0,2,F,Yes
Female,36,African-American,0,0,0,1,M,No
Male,54,Caucasian,0,0,0,0,M,No
Male,25,African-American,0,1,2,5,F,Yes
Male,24,Caucasian,0,0,0,3,F,Yes
Male,23,Hispanic,0,0,0,0,M,No
Male,61,Caucasian,0,0,0,0,M,No
Female,42,Caucasian,0,0,0,0,M,No
Male,28,Caucasian,0,0,0,1,M,Yes
Male,27,African-American,0,0,0,1,M,No
Male,24,Caucasian,0,0,0,2,M,No
Male,33,African-American,0,0,0,14,F,No
Male,32,African-American,0,0,0,16,F,Yes
Male,38,Caucasian,0,0,0,0,F,No
Male,21,Caucasian,0,1,1,1,M,No
Male,27,African-American,0,0,0,1,F,Yes
Male,39,Caucasian,0,0,0,0,F,No
Male,29,Caucasian,0,0,0,0,F,No
Male,29,Caucasian,0,0,0,1,F,No
Male,65,Caucasian,0,0,0,6,F,No
Male,36,Caucasian,0,0,0,1,F,Yes
Male,46,African-American,0,0,0,0,F,Yes
Male,44,African-American,1,0,0,7,F,No
Male,27,African-American,0,0,0,0,M,No
Male,27,African-American,0,0,0,8,F,Yes
Male,61,Caucasian,0,0,0,0,M,No
Male,47,African-American,0,0,0,0,M,Yes
Male,27,African-American,0,0,0,1,M,No
Male,28,Caucasian,0,0,0,0,F,Yes
Female,31,Caucasian,0,0,0,1,M,Yes
Male,26,Caucasian,0,0,0,9,M,Yes
Male,53,African-American,0,0,0,2,F,Yes
Male,26,African-American,0,0,0,1,F,Yes
Male,25,African-American,0,0,0,2,F,No
Male,23,Other,0,0,0,5,M,Yes
Female,21,African-American,0,3,1,4,M,Yes
Male,23,African-American,0,0,0,1,M,No
Male,30,Other,0,1,1,3,M,No
Female,45,African-American,0,0,0,2,F,No
Male,27,African-American,0,0,0,2,M,Yes
Male,57,African-American,0,0,0,6,M,Yes
Male,44,Caucasian,0,0,0,8,F,Yes
Female,26,African-American,0,0,0,0,M,No
Male,21,Caucasian,0,0,0,0,F,Yes
Male,63,African-American,0,0,0,1,F,No
Female,62,Caucasian,0,0,0,0,M,No
Male,48,Caucasian,0,0,0,0,F,No
Male,53,African-American,0,0,0,1,M,No
Male,62,African-American,0,0,0,3,M,Yes
Male,28,African-American,1,1,0,5,F,No
Male,56,Caucasian,0,0,0,1,F,No
Male,35,Hispanic,0,0,0,2,F,No
Female,56,Hispanic,0,0,0,2,M,Yes
Male,22,African-American,1,0,0,2,F,Yes
Male,26,African-American,0,0,0,5,F,Yes
Male,35,African-American,0,0,0,4,M,No
Male,22,African-American,0,0,0,1,F,Yes
Male,60,Caucasian,0,0,0,3,M,No
Female,37,African-American,1,0,0,7,F,No
Female,32,African-American,0,0,0,0,F,No
Female,33,African-American,0,0,0,3,F,Yes
Male,38,Other,0,0,0,2,F,Yes
Male,53,Caucasian,0,0,0,0,M,No
Male,32,Caucasian,0,0,0,0,M,No
Male,26,Caucasian,0,0,0,0,M,No
Male,61,Caucasian,0,0,0,0,M,No
Male,21,African-American,0,0,0,0,M,No
Male,69,African-American,0,0,0,22,M,No
Male,26,African-American,0,0,0,0,M,No
Male,30,African-American,0,0,0,9,F,Yes
Male,21,Caucasian,0,0,0,1,F,No
Male,41,Caucasian,0,0,0,0,M,No
Male,45,African-American,0,0,0,0,F,Yes
Male,31,African-American,0,1,3,10,F,Yes
Male,22,Caucasian,0,0,0,0,F,No
Female,54,Caucasian,0,0,0,0,F,Yes
Male,50,Caucasian,0,0,0,2,M,Yes
Female,50,African-American,0,0,0,5,F,No
Male,37,Other,2,0,0,11,F,No
Female,21,African-American,0,0,0,0,F,Yes
Male,23,Hispanic,0,0,0,6,M,Yes
Male,30,Caucasian,0,0,0,0,F,Yes
Male,53,Caucasian,0,0,0,2,F,No
Male,30,African-American,0,0,0,11,F,Yes
Male,26,Caucasian,0,0,0,5,M,No
Female,30,African-American,0,0,0,1,F,Yes
Female,59,African-American,0,0,0,0,M,No
Male,29,African-American,0,0,0,13,F,Yes
Male,67,Hispanic,0,0,0,0,F,No
Male,30,Caucasian,0,0,0,13,F,Yes
Male,25,African-American,0,0,0,5,M,Yes
Male,45,Hispanic,0,0,0,8,F,No
Male,35,Caucasian,0,0,0,4,M,No
Male,22,African-American,0,0,1,0,F,No
Male,41,African-American,0,0,0,8,F,Yes
Male,46,Asian,0,0,0,3,F,Yes
Male,27,Other,0,0,0,0,M,No
Female,37,African-American,0,0,0,13,F,No
Male,22,African-American,0,0,2,0,F,Yes
Male,19,African-American,0,0,0,0,F,Yes
Male,45,Caucasian,0,0,0,2,M,No
Female,33,African-American,0,0,0,5,F,Yes
Male,52,African-American,0,0,0,7,F,No
Female,21,African-American,0,0,0,0,F,No
Male,43,African-American,0,0,0,6,M,Yes
Male,33,Caucasian,0,0,0,3,F,No
Male,26,African-American,1,0,0,3,F,Yes
Male,37,Caucasian,0,0,0,0,M,No
Male,38,African-American,0,0,0,1,F,Yes
Male,35,Hispanic,0,0,0,1,M,Yes
Male,27,African-American,0,0,0,1,F,Yes
Male,40,Other,0,0,0,1,F,No
Male,21,African-American,1,0,0,1,F,No
Male,38,Caucasian,0,0,0,3,F,Yes
Male,37,Caucasian,0,0,0,0,M,No
Male,24,Hispanic,0,0,0,1,M,No
Male,44,Caucasian,0,0,0,0,F,No
Male,30,African-American,0,0,0,0,F,No
Male,40,Hispanic,0,0,0,0,F,No
Male,49,Caucasian,0,0,0,1,F,No
Male,67,Caucasian,0,0,0,0,M,No
Male,59,African-American,0,0,0,14,F,Yes
Male,21,African-American,1,0,0,1,F,Yes
Male,31,Caucasian,0,0,0,6,M,No
Female,50,Caucasian,0,0,0,2,F,Yes
Male,30,African-American,0,0,0,7,F,No
Male,28,Caucasian,0,0,0,1,M,No
Male,48,African-American,0,0,0,7,F,Yes
Male,55,Caucasian,0,0,0,0,M,No
Female,24,Caucasian,0,0,0,1,F,No
Male,42,Caucasian,0,0,0,0,M,No
Male,34,African-American,0,0,0,0,M,Yes
Male,43,African-American,0,0,0,4,M,Yes
Male,44,African-American,0,0,0,0,F,No
Male,25,Caucasian,0,0,0,0,M,No
Male,29,Hispanic,0,1,0,17,F,Yes
Male,25,Caucasian,0,0,0,2,F,Yes
Female,32,African-American,0,0,0,0,M,Yes
Male,96,Hispanic,0,0,0,2,F,Yes
Male,35,African-American,0,0,0,10,M,Yes
Male,29,Hispanic,0,0,0,0,M,No
Male,27,Hispanic,0,1,1,8,F,Yes
Male,41,Hispanic,0,0,0,2,F,No
Male,31,Hispanic,0,0,0,0,M,No
Male,24,African-American,0,0,0,1,F,Yes
Male,34,African-American,0,0,0,0,F,Yes
Male,48,African-American,0,0,0,2,F,Yes
Male,41,African-American,0,0,0,1,F,No
Male,26,African-American,0,0,1,12,M,Yes
Male,42,African-American,0,0,0,0,F,Yes
Male,29,African-American,0,0,0,0,M,No
Male,26,Caucasian,0,0,0,0,M,No
Female,27,African-American,0,0,0,1,F,No
Male,35,Caucasian,0,0,0,4,M,No
Male,54,Caucasian,0,0,0,1,F,No
Male,24,African-American,0,0,0,3,M,Yes
Male,20,African-American,0,0,0,0,F,No
Male,27,Caucasian,0,0,0,0,F,No
Male,21,African-American,0,0,0,1,F,No
Male,27,Caucasian,0,1,1,7,M,Yes
Male,34,African-American,1,0,0,11,F,Yes
Male,27,Caucasian,0,0,0,4,F,No
Male,54,African-American,0,0,0,0,M,No
Male,29,Other,0,0,0,2,F,Yes
Male,39,African-American,0,0,0,1,F,No
Female,22,Caucasian,0,1,1,2,F,No
Female,33,Caucasian,0,0,0,0,M,No
Female,25,African-American,0,0,0,2,F,Yes
Female,40,Hispanic,0,0,0,7,F,Yes
Female,35,African-American,0,0,0,0,M,No
Male,28,Hispanic,0,0,0,0,M,Yes
Male,53,African-American,0,0,0,0,M,No
Male,28,Caucasian,0,0,1,2,M,No
Male,26,African-American,0,0,0,0,F,No
Male,30,African-American,0,0,0,1,F,No
Male,31,African-American,0,1,0,3,F,No
Male,24,Caucasian,0,0,0,3,M,Yes
Male,45,Caucasian,0,0,0,19,F,Yes
Male,33,Hispanic,0,0,0,1,M,No
